timestamp_utc,image_path,exists,suffix,file_size_bytes,open_ok,verify_ok,convert_ok,fallback_convert_ok,first_failed_stage,error_type,error_message,full_traceback
2026-02-11T17:02:15.265828+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/63/20200223_191233_palpebral.png,True,.png,90855,True,True,True,False,,,,
2026-02-11T17:02:15.275773+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_forniceal.png,True,.png,152520,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_forniceal.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_forniceal.png'
"
2026-02-11T17:02:15.276235+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_forniceal_palpebral.png,True,.png,303115,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_forniceal_palpebral.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_forniceal_palpebral.png'
"
2026-02-11T17:02:15.276527+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_palpebral.png,True,.png,246735,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_palpebral.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/64/20200223_191620_palpebral.png'
"
2026-02-11T17:02:15.276778+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/68/20200224_115853_forniceal.png,True,.png,259759,True,True,True,False,,,,
2026-02-11T17:02:15.288225+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/68/20200224_115853_forniceal_palpebral.png,True,.png,261800,True,True,True,False,,,,
2026-02-11T17:02:15.299783+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/68/20200224_115853_palpebral.png,True,.png,62439,True,True,True,False,,,,
2026-02-11T17:02:15.309429+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_forniceal.png,True,.png,286611,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_forniceal.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_forniceal.png'
"
2026-02-11T17:02:15.309894+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_forniceal_palpebral.png,True,.png,271722,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_forniceal_palpebral.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_forniceal_palpebral.png'
"
2026-02-11T17:02:15.310188+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_papebral.png,True,.png,272777,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_papebral.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/7/20200124_202058_papebral.png'
"
2026-02-11T17:02:15.310460+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_forniceal.png,True,.png,118665,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_forniceal.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_forniceal.png'
"
2026-02-11T17:02:15.310716+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_forniceal_palpebral.png,True,.png,310383,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_forniceal_palpebral.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_forniceal_palpebral.png'
"
2026-02-11T17:02:15.310963+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_palpebral.png,True,.png,301665,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_palpebral.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/70/20200224_123714_palpebral.png'
"
2026-02-11T17:02:15.311215+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/72/20200224_143301_forniceal.png,True,.png,186424,True,True,True,False,,,,
2026-02-11T17:02:15.321470+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/72/20200224_143301_forniceal_palpebral.png,True,.png,373067,True,True,True,False,,,,
2026-02-11T17:02:15.333371+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/72/20200224_143301_palpebral.png,True,.png,313416,True,True,True,False,,,,
2026-02-11T17:02:15.344548+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/74/20200224_145301_forniceal.png,True,.png,194412,True,True,True,False,,,,
2026-02-11T17:02:15.355675+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/74/20200224_145301_forniceal_palpebral.png,True,.png,194504,True,True,True,False,,,,
2026-02-11T17:02:15.366310+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/74/20200224_145301_palpebral.png,True,.png,66986,True,True,True,False,,,,
2026-02-11T17:02:15.375684+00:00,/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/76/20200224_150539_forniceal.png,True,.png,83585,False,False,False,False,open,UnidentifiedImageError,PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/76/20200224_150539_forniceal.png',"Traceback (most recent call last):
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 78, in run_step
    fn()
  File ""/home/sidharth/Desktop/MedGemma/src/image_checking.py"", line 110, in step_open
    with Image.open(path) as img:
         ^^^^^^^^^^^^^^^^
  File ""/home/sidharth/Desktop/MedGemma/.venv/lib/python3.12/site-packages/PIL/Image.py"", line 3579, in open
    raise UnidentifiedImageError(msg)
PIL.UnidentifiedImageError: cannot identify image file '/home/sidharth/Desktop/MedGemma/Dataset/dataset anemia/India/Anemia/76/20200224_150539_forniceal.png'
"
